"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TATASTEEL","E1","07-Apr-2020","         29.60","         30.10","         30.90","         29.65","         30.65","         30.60","         30.22","     217461","             6571822.20","        698","     144350","         66.38"
"TATASTEEL","EQ","07-Apr-2020","        253.75","        266.05","        277.70","        261.20","        275.50","        276.20","        270.13","   15956873","          4310467411.60","     166420","    3547144","         22.23"
"TATASTEEL","E1","08-Apr-2020","         30.60","         31.80","         32.00","         30.00","         30.65","         30.40","         30.83","     121168","             3736029.70","        537","      40714","         33.60"
"TATASTEEL","EQ","08-Apr-2020","        276.20","        271.00","        292.90","        266.65","        273.30","        274.75","        281.88","   20435156","          5760222351.50","     215435","    3610220","         17.67"
"TATASTEEL","E1","09-Apr-2020","         30.40","         31.00","         31.80","         30.50","         31.05","         31.05","         31.15","      80881","             2519331.95","        512","      49340","         61.00"
"TATASTEEL","EQ","09-Apr-2020","        274.75","        280.50","        289.60","        277.65","        284.00","        284.85","        283.63","   13855788","          3929956073.90","     150361","    2188735","         15.80"
"TATASTEEL","E1","13-Apr-2020","         31.05","         32.70","         32.70","         30.75","         31.75","         31.65","         31.36","      55956","             1755007.95","        336","      33993","         60.75"
"TATASTEEL","EQ","13-Apr-2020","        284.85","        285.00","        292.00","        273.85","        282.40","        282.55","        281.08","   15510598","          4359767281.25","     169856","    1713097","         11.04"
"TATASTEEL","E1","15-Apr-2020","         31.65","         32.45","         33.10","         31.15","         32.00","         31.80","         32.29","     110768","             3576730.90","        555","      66023","         59.60"
"TATASTEEL","EQ","15-Apr-2020","        282.55","        287.40","        295.65","        281.90","        286.00","        285.15","        289.28","   20991943","          6072528289.45","     216185","    2753884","         13.12"
"TATASTEEL","E1","16-Apr-2020","         31.80","         31.80","         32.75","         30.80","         32.10","         32.05","         31.98","      40736","             1302751.70","        266","      21877","         53.70"
"TATASTEEL","EQ","16-Apr-2020","        285.15","        276.00","        291.90","        276.00","        290.55","        288.90","        285.74","   17248806","          4928719772.10","     159950","    1959116","         11.36"
"TATASTEEL","E1","17-Apr-2020","         32.05","         34.00","         34.00","         32.30","         33.25","         33.10","         32.85","      46580","             1530241.70","        346","      31379","         67.37"
"TATASTEEL","EQ","17-Apr-2020","        288.90","        297.50","        299.70","        285.50","        292.30","        293.35","        291.36","   17492884","          5096770272.80","     156395","    2467218","         14.10"
"TATASTEEL","E1","20-Apr-2020","         33.10","         33.10","         34.80","         33.00","         34.30","         34.20","         34.01","     162462","             5524658.95","        641","     120113","         73.93"
"TATASTEEL","EQ","20-Apr-2020","        293.35","        294.80","        295.00","        285.10","        286.50","        286.40","        289.28","   11961355","          3460143136.05","     129180","    2251787","         18.83"
"TATASTEEL","E1","21-Apr-2020","         34.20","         34.00","         34.00","         31.90","         32.50","         32.30","         32.44","      88075","             2857430.70","        424","      68743","         78.05"
"TATASTEEL","EQ","21-Apr-2020","        286.40","        280.05","        281.00","        263.25","        266.10","        265.95","        266.60","   16925417","          4512317904.45","     286180","    4798495","         28.35"
"TATASTEEL","E1","22-Apr-2020","         32.30","         29.10","         32.35","         29.10","         32.30","         32.20","         32.01","      30894","              988839.65","        215","      18975","         61.42"
"TATASTEEL","EQ","22-Apr-2020","        265.95","        266.10","        269.90","        259.20","        269.00","        268.35","        265.46","   14789857","          3926075621.85","     158776","    1567965","         10.60"
"TATASTEEL","E1","23-Apr-2020","         32.20","         32.50","         33.30","         32.50","         33.05","         32.80","         32.97","      22582","              744581.90","        217","      14478","         64.11"
"TATASTEEL","EQ","23-Apr-2020","        268.35","        270.00","        279.00","        269.00","        270.35","        270.30","        274.31","   15468122","          4243125772.40","     182297","    2184467","         14.12"
"TATASTEEL","E1","24-Apr-2020","         32.80","         32.60","         32.95","         32.05","         32.60","         32.45","         32.54","      28403","              924228.30","        247","      19056","         67.09"
"TATASTEEL","EQ","24-Apr-2020","        270.30","        266.30","        273.85","        264.45","        268.75","        267.55","        269.75","   12383846","          3340556827.25","     120833","    1265666","         10.22"
"TATASTEEL","E1","27-Apr-2020","         32.45","         32.60","         33.30","         32.00","         32.30","         32.35","         32.44","      21721","              704620.25","        185","      16676","         76.77"
"TATASTEEL","EQ","27-Apr-2020","        267.55","        274.00","        276.90","        270.50","        271.95","        271.65","        273.40","   12410812","          3393162809.40","     154370","    2121092","         17.09"
"TATASTEEL","E1","28-Apr-2020","         32.35","         32.75","         32.85","         32.05","         32.20","         32.10","         32.30","      12134","              391933.90","        109","      10037","         82.72"
"TATASTEEL","EQ","28-Apr-2020","        271.65","        273.90","        275.40","        269.55","        273.70","        273.55","        272.50","    8548134","          2329381054.00","      77655","    1153564","         13.49"
"TATASTEEL","E1","29-Apr-2020","         32.10","         32.75","         32.75","         31.05","         31.70","         31.90","         31.59","     175170","             5533962.20","       1211","     125438","         71.61"
"TATASTEEL","EQ","29-Apr-2020","        273.55","        273.00","        286.15","        271.25","        282.45","        282.65","        281.77","   19876696","          5600679856.25","     215401","    3291156","         16.56"
"TATASTEEL","E1","30-Apr-2020","         31.90","         32.50","         34.00","         32.50","         33.40","         33.20","         33.31","     121700","             4053431.30","        558","      59354","         48.77"
"TATASTEEL","EQ","30-Apr-2020","        282.65","        289.95","        304.50","        288.70","        297.55","        298.30","        297.28","   23636082","          7026587166.55","     239510","    4821416","         20.40"
"TATASTEEL","E1","04-May-2020","         33.20","         32.00","         32.00","         31.00","         31.65","         31.70","         31.59","      71878","             2270533.45","        291","      49467","         68.82"
"TATASTEEL","EQ","04-May-2020","        298.30","        285.00","        286.15","        270.10","        272.70","        273.60","        273.71","   12892158","          3528725886.70","     167867","    4087314","         31.70"
"TATASTEEL","E1","05-May-2020","         31.70","         31.85","         32.10","         31.05","         31.25","         31.20","         31.54","      50638","             1597282.05","        244","      37188","         73.44"
"TATASTEEL","EQ","05-May-2020","        273.60","        279.00","        282.40","        271.00","        274.00","        272.65","        276.85","   12182355","          3372723173.35","     120197","     967339","          7.94"
"TATASTEEL","E1","06-May-2020","         31.20","         31.10","         31.75","         31.05","         31.55","         31.40","         31.42","      51846","             1629046.90","        227","      38837","         74.91"
"TATASTEEL","EQ","06-May-2020","        272.65","        274.10","        280.45","        272.05","        278.30","        277.75","        276.95","    9507731","          2633168094.60","      95963","    1364638","         14.35"
"TATASTEEL","E1","07-May-2020","         31.40","         31.20","         31.70","         31.00","         31.05","         31.10","         31.22","      24340","              759814.50","        200","      19904","         81.77"
"TATASTEEL","EQ","07-May-2020","        277.75","        275.45","        282.85","        274.65","        276.15","        275.85","        278.44","    8958411","          2494364184.90","     103931","    1435027","         16.02"
"TATASTEEL","E1","08-May-2020","         31.10","         31.60","         31.70","         30.75","         31.10","         31.00","         31.25","      31544","              985607.30","        188","      20288","         64.32"
