"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"JSWSTEEL","EQ","28-May-2020","        184.80","        186.20","        188.75","        183.20","        184.00","        184.15","        186.40","   14270125","          2659880337.70","      73871","    4424375","         31.00"
"JSWSTEEL","EQ","29-May-2020","        184.15","        181.00","        185.45","        180.05","        183.95","        184.20","        182.93","   13458899","          2461983116.65","      76487","    3817469","         28.36"
"JSWSTEEL","EQ","01-Jun-2020","        184.20","        188.00","        199.40","        187.15","        193.00","        193.95","        195.73","   17324578","          3390979217.50","     101386","    3083661","         17.80"
"JSWSTEEL","EQ","02-Jun-2020","        193.95","        195.00","        197.75","        190.35","        192.00","        192.15","        193.23","   14155546","          2735295591.75","      84711","    3491259","         24.66"
"JSWSTEEL","EQ","03-Jun-2020","        192.15","        195.00","        197.80","        191.55","        193.25","        192.70","        195.56","   11567639","          2262134331.45","      78895","    3258164","         28.17"
"JSWSTEEL","EQ","04-Jun-2020","        192.70","        193.00","        195.20","        189.80","        191.95","        192.00","        192.49","   10238285","          1970761720.00","      68027","    2574651","         25.15"
"JSWSTEEL","EQ","05-Jun-2020","        192.00","        195.95","        202.40","        194.05","        198.00","        197.05","        199.09","   26006736","          5177705725.75","     142788","    4273761","         16.43"
"JSWSTEEL","EQ","08-Jun-2020","        197.05","        202.00","        202.00","        192.25","        195.45","        194.95","        198.20","   13522911","          2680253545.05","      83084","    3328475","         24.61"
"JSWSTEEL","EQ","09-Jun-2020","        194.95","        195.95","        198.90","        188.60","        189.00","        190.05","        194.42","    8055268","          1566101326.30","      53390","    1507985","         18.72"
"JSWSTEEL","EQ","10-Jun-2020","        190.05","        188.00","        191.90","        184.55","        191.85","        190.95","        189.05","   11823033","          2235194100.30","      79730","    1374133","         11.62"
"JSWSTEEL","EQ","11-Jun-2020","        190.95","        188.00","        190.85","        183.55","        185.70","        184.65","        187.49","    6481994","          1215317522.00","      49297","     919616","         14.19"
"JSWSTEEL","EQ","12-Jun-2020","        184.65","        177.00","        190.20","        175.45","        188.00","        188.95","        183.70","    9000558","          1653357811.50","      52726","    1323194","         14.70"
"JSWSTEEL","EQ","15-Jun-2020","        188.95","        185.95","        186.45","        179.95","        183.55","        183.75","        183.11","   12059372","          2208198524.65","      63087","    2683988","         22.26"
